user_id,article_id,interaction_type,timestamp,duration_seconds,topic
User_10,https://openalex.org/W2133674686,read,2025-04-30 09:51:54,520,GenBank
User_10,https://openalex.org/W2115888213,read,2025-05-06 12:44:37,325,Trimming
User_10,https://openalex.org/W2043867338,read,2025-05-16 18:11:50,544,Virulence
User_10,https://openalex.org/W2900569176,read,2025-05-18 01:43:20,229,Viral Infectious Diseases and Gene Expression in Insects
User_10,https://openalex.org/W1967974729,read,2025-05-09 22:17:07,543,Turn-taking
User_10,https://openalex.org/W4248175462,click,2025-05-26 16:43:41,0,Coupling constant
User_10,https://openalex.org/W2951912016,read,2025-05-02 12:30:27,136,Market risk
User_10,https://openalex.org/W4295312788,read,2025-05-08 08:28:56,342,Tying
User_10,https://openalex.org/W2152885278,read,2025-05-28 17:18:46,526,Boron and Carbon Nanomaterials Research
User_11,https://openalex.org/W2412782625,read,2025-05-05 20:21:15,268,Urology
User_11,https://openalex.org/W2120772351,click,2025-05-20 13:09:09,0,Neural coding
User_11,https://openalex.org/W1487127700,read,2025-05-05 04:07:24,300,Phase space
User_11,https://openalex.org/W3023540311,click,2025-05-19 11:47:01,0,Undo
User_11,https://openalex.org/W2001641653,click,2025-05-26 17:30:04,0,Predictability
User_11,https://openalex.org/W2549139847,click,2025-05-28 08:25:22,0,Reliability and Agreement in Measurement
User_11,https://openalex.org/W1574901103,read,2025-05-06 18:50:05,330,Kidney disease
User_11,https://openalex.org/W2024966118,read,2025-05-16 06:09:56,410,Terminal (telecommunication)
User_11,https://openalex.org/W1990748933,click,2025-05-13 08:39:33,0,Critical appraisal
User_11,https://openalex.org/W2164154943,read,2025-05-18 22:58:29,229,Tree of life (biology)
User_11,https://openalex.org/W2067191022,read,2025-05-13 19:00:58,79,Alignment-free sequence analysis
User_11,https://openalex.org/W2116649573,read,2025-05-05 09:06:19,369,Binary Golay code
User_11,https://openalex.org/W2015292449,read,2025-05-23 20:37:37,237,Hindsight bias
User_11,https://openalex.org/W2612166593,click,2025-05-17 16:01:32,0,Process ontology
User_11,https://openalex.org/W2041280856,click,2025-05-23 18:15:57,0,Albumin
User_11,https://openalex.org/W2963037989,read,2025-05-25 01:05:06,216,Topology Optimization in Engineering
User_11,https://openalex.org/W2152195021,read,2025-05-24 19:35:43,221,Neighbourhood (mathematics)
User_11,https://openalex.org/W2146396346,read,2025-05-10 16:11:43,59,Risk assessment
User_11,https://openalex.org/W2168696662,click,2025-05-13 05:43:50,0,Art history
User_11,https://openalex.org/W2160815625,cite,2025-05-11 01:06:04,0,Count data
User_11,https://openalex.org/W1522048223,cite,2025-04-30 23:05:04,0,Porting
User_11,https://openalex.org/W1963957860,read,2025-05-16 16:11:01,237,Scheduling and Optimization Algorithms
User_11,https://openalex.org/W2038721957,click,2025-04-29 07:50:14,0,Genotype
User_11,https://openalex.org/W2157331557,read,2025-05-04 12:30:35,271,Contrast (vision)
User_11,https://openalex.org/W3017143921,click,2025-05-15 02:47:18,0,Technology integration
User_11,https://openalex.org/W1665214252,read,2025-05-12 19:42:53,120,Square pyramidal molecular geometry
User_11,https://openalex.org/W3015634246,click,2025-05-03 08:53:55,0,Thin-Film Transistor Technologies
User_11,https://openalex.org/W2028056984,read,2025-05-17 19:05:54,460,Encryption
User_11,https://openalex.org/W1969761972,cite,2025-05-18 01:33:37,0,Petri net
User_11,https://openalex.org/W1924770834,click,2025-05-26 12:50:47,0,Impact of AI and Big Data on Business and Society
User_11,https://openalex.org/W2131681506,read,2025-05-06 20:22:24,590,Antibody
User_12,https://openalex.org/W2004778468,click,2025-05-25 15:57:41,0,Health informatics
User_12,https://openalex.org/W2129925362,read,2025-05-08 00:43:49,139,Emotion work
User_12,https://openalex.org/W2062024414,read,2025-04-29 11:42:31,436,Fatty Acid Research and Health
User_12,https://openalex.org/W2105934661,click,2025-05-24 06:19:11,0,Thermal and Kinetic Analysis
User_12,https://openalex.org/W4248872320,read,2025-05-25 18:40:01,277,Constructivist grounded theory
User_12,https://openalex.org/W1554663460,read,2025-04-30 01:38:20,214,Interference (communication)
User_12,https://openalex.org/W2081155210,read,2025-05-28 22:08:30,30,Vehicle Routing Optimization Methods
User_12,https://openalex.org/W1533179050,cite,2025-05-04 09:13:38,0,Energy storage
User_12,https://openalex.org/W2151554678,read,2025-05-13 23:37:22,207,Ellipsoid
User_12,https://openalex.org/W2250539671,read,2025-05-15 10:52:51,271,IDEF5
User_12,https://openalex.org/W2513506562,read,2025-05-02 08:29:11,309,Tolerability
User_12,https://openalex.org/W2115217290,read,2025-05-04 11:11:04,401,Suite
User_12,https://openalex.org/W2404280981,read,2025-05-19 09:47:30,362,Fieldnotes
User_12,https://openalex.org/W2159267296,read,2025-05-10 18:57:28,197,Crystallography
User_12,https://openalex.org/W1663973292,read,2025-05-18 19:33:07,384,Ferroptosis and cancer prognosis
User_12,https://openalex.org/W1990748933,read,2025-05-21 02:47:59,501,Computer vision
User_12,https://openalex.org/W2063978378,read,2025-05-22 23:29:02,334,Free surface
User_12,https://openalex.org/W2128272608,read,2025-05-24 15:44:54,434,Biorepository
User_12,https://openalex.org/W3096831136,read,2025-05-17 19:10:23,266,Polarity (international relations)
User_12,https://openalex.org/W1985749074,click,2025-05-03 06:34:17,0,Partial differential equation
User_12,https://openalex.org/W4294170691,cite,2025-05-01 06:08:58,0,Sense of agency
User_12,https://openalex.org/W4293584584,click,2025-05-01 14:34:12,0,Cardiac Ischemia and Reperfusion
User_13,https://openalex.org/W2150066425,cite,2025-05-17 22:22:29,0,Muscle Physiology and Disorders
User_13,https://openalex.org/W2147880316,read,2025-05-25 03:40:23,331,Boundary (topology)
User_13,https://openalex.org/W2100556411,read,2025-05-05 02:37:32,166,Monogastric
User_13,https://openalex.org/W2141052558,read,2025-05-05 16:38:35,528,Disruptive innovation
User_13,https://openalex.org/W2090330784,read,2025-05-28 15:14:23,592,Strict-feedback form
User_13,https://openalex.org/W1515810707,read,2025-05-24 05:12:09,461,Participant observation
User_13,https://openalex.org/W2125055259,click,2025-05-01 10:09:43,0,Lexicography and Language Studies
User_13,https://openalex.org/W1924770834,read,2025-05-05 10:41:54,40,"Multiculturalism, Politics, Migration, Gender"
User_13,https://openalex.org/W2156267802,read,2025-05-17 08:02:45,261,Barcode
User_13,https://openalex.org/W1746819321,read,2025-05-19 20:21:19,423,Medical physics
User_13,https://openalex.org/W2395611524,click,2025-04-30 10:21:02,0,Virus
User_13,https://openalex.org/W2296616510,read,2025-05-23 04:55:43,73,Thread (computing)
User_13,https://openalex.org/W2513506562,read,2025-05-05 22:47:25,510,Drug Solubulity and Delivery Systems
User_13,https://openalex.org/W2151554678,read,2025-05-01 04:34:37,438,Cartesian tensor
User_13,https://openalex.org/W4251751280,click,2025-05-10 07:56:49,0,Radar imaging
User_13,https://openalex.org/W2008854521,read,2025-05-19 20:34:47,428,Naturalism
User_13,https://openalex.org/W1565746575,read,2025-05-11 13:45:19,280,Mathematical Analysis and Transform Methods
User_13,https://openalex.org/W3177828909,read,2025-05-04 20:30:27,503,Generative adversarial network
User_13,https://openalex.org/W2950504429,read,2025-05-23 01:04:26,498,Solid tumor
User_13,https://openalex.org/W2117726420,click,2025-05-22 12:30:59,0,Aerospace engineering
User_13,https://openalex.org/W2041280856,click,2025-05-04 12:57:10,0,Addictive behavior
User_13,https://openalex.org/W2108598243,read,2025-05-12 03:37:40,488,Quantum mechanics
User_13,https://openalex.org/W2006617902,click,2025-04-29 18:07:41,0,Importance sampling
User_13,https://openalex.org/W2117726420,read,2025-05-21 23:50:29,221,Flicker noise
User_13,https://openalex.org/W2006617902,cite,2025-05-02 04:26:08,0,Chronic Kidney Disease and Diabetes
User_13,https://openalex.org/W2158714788,read,2025-05-22 14:09:16,431,Black hole (networking)
User_13,https://openalex.org/W2151693816,read,2025-05-26 22:19:12,71,Bacterial genome size
User_13,https://openalex.org/W2148534890,read,2025-05-15 08:57:46,68,Oceanography
User_13,https://openalex.org/W2725897987,click,2025-05-24 12:14:41,0,Classification scheme
User_13,https://openalex.org/W2159080219,read,2025-05-26 19:44:42,508,Regression diagnostic
User_13,https://openalex.org/W2129812935,read,2025-05-15 05:45:38,110,Cloud Computing and Resource Management
User_13,https://openalex.org/W2148606196,read,2025-05-25 09:50:59,136,Base sequence
User_13,https://openalex.org/W2124776405,read,2025-05-16 23:03:05,578,Health care
User_13,https://openalex.org/W2067404301,cite,2025-05-09 18:42:01,0,Non-monotonic logic
User_13,https://openalex.org/W1574901103,click,2025-05-22 13:08:32,0,Stateless protocol
User_13,https://openalex.org/W2142238829,click,2025-05-03 01:54:59,0,Conformational isomerism
User_13,https://openalex.org/W1647572132,cite,2025-04-30 19:57:06,0,Earth science
User_14,https://openalex.org/W3123035919,click,2025-05-08 03:36:39,0,Sorting
User_14,https://openalex.org/W2105846236,read,2025-05-08 09:15:16,203,Nominal level
User_14,https://openalex.org/W2079325629,read,2025-05-23 11:10:37,321,Design pattern
User_14,https://openalex.org/W2964015378,read,2025-05-26 08:21:57,485,Sustainable Development and Environmental Policy
User_14,https://openalex.org/W2905811773,click,2025-05-27 23:28:27,0,Archaeology
User_14,https://openalex.org/W2083449279,read,2025-05-22 13:48:24,320,Electron density
User_14,https://openalex.org/W2296616510,read,2025-05-12 05:51:23,36,Mesenchymal stem cell
User_14,https://openalex.org/W2570343428,read,2025-05-22 19:02:25,190,Autowave
User_14,https://openalex.org/W3015634246,click,2025-05-21 02:46:51,0,Trend analysis
User_14,https://openalex.org/W1990748933,read,2025-05-08 23:27:09,465,Deep learning
User_14,https://openalex.org/W2063978378,click,2025-05-24 07:21:05,0,Port (circuit theory)
User_14,https://openalex.org/W1554663460,read,2025-05-13 10:45:07,338,Laplacian matrix
User_14,https://openalex.org/W2041280856,click,2025-05-08 07:15:42,0,Genetic architecture
User_14,https://openalex.org/W2148694408,click,2025-05-01 05:49:20,0,Architecture
User_14,https://openalex.org/W2015292449,read,2025-05-25 09:26:29,268,Port (circuit theory)
User_14,https://openalex.org/W3094502228,click,2025-05-26 13:25:24,0,Fuzzy classification
User_14,https://openalex.org/W2963037989,click,2025-04-30 18:39:05,0,Fuzzy logic
User_14,https://openalex.org/W1746819321,click,2025-05-10 22:13:52,0,Encoder
User_14,https://openalex.org/W2156125289,read,2025-05-13 17:22:46,478,General theory
User_14,https://openalex.org/W2138451337,read,2025-05-08 15:30:04,453,Engineering physics
User_14,https://openalex.org/W2067495470,read,2025-05-11 19:27:33,312,Hippocampal formation
User_14,https://openalex.org/W2160815625,click,2025-05-01 15:25:23,0,Distributed Control Multi-Agent Systems
User_14,https://openalex.org/W2148143831,read,2025-05-07 09:28:03,133,Thematic map
User_14,https://openalex.org/W2120772351,read,2025-05-02 03:58:53,494,Hermeneutics and Narrative Identity
User_14,https://openalex.org/W2148603752,read,2025-05-03 19:52:16,598,Black hole (networking)
User_14,https://openalex.org/W2096093282,read,2025-05-03 15:09:01,354,Free surface
User_14,https://openalex.org/W2038981426,read,2025-05-16 14:12:07,135,Dominance (genetics)
User_14,https://openalex.org/W1924770834,cite,2025-05-12 22:06:01,0,Saliency map
User_14,https://openalex.org/W2950504429,read,2025-04-29 01:06:14,245,Environmentalism
User_14,https://openalex.org/W2963150697,click,2025-05-12 08:06:24,0,Elevation (ballistics)
User_14,https://openalex.org/W4211049957,read,2025-05-28 01:05:59,232,Advanced Wireless Communication Technologies
User_15,https://openalex.org/W2954996726,read,2025-04-30 08:24:31,75,Advanced Chemical Sensor Technologies
User_15,https://openalex.org/W2156267802,read,2025-05-05 13:06:20,432,Correspondence analysis
User_15,https://openalex.org/W2963881378,read,2025-05-02 11:42:45,68,Symmetry (geometry)
User_15,https://openalex.org/W2163922914,click,2025-05-22 00:41:47,0,Construction Project Management and Performance
User_15,https://openalex.org/W2148606196,click,2025-05-16 12:27:54,0,Similarity (geometry)
User_15,https://openalex.org/W2067495470,click,2025-05-04 21:56:23,0,Climate Change Policy and Economics
User_15,https://openalex.org/W2624262714,read,2025-05-11 23:39:19,212,Identity (music)
User_15,https://openalex.org/W2963073614,click,2025-05-11 01:35:50,0,RNA
User_15,https://openalex.org/W2949117887,read,2025-04-29 03:10:25,450,Data Visualization and Analytics
User_15,https://openalex.org/W4211049957,read,2025-05-22 22:12:52,245,Latent semantic analysis
User_15,https://openalex.org/W2160547390,click,2025-05-11 11:46:43,0,Graph Theory and Algorithms
User_15,https://openalex.org/W2999905431,cite,2025-05-06 06:40:27,0,Phagolysosome
User_15,https://openalex.org/W2145538332,read,2025-05-07 09:16:52,170,Abiotic component
User_15,https://openalex.org/W1730782591,click,2025-05-06 11:53:23,0,Glutamate decarboxylase
User_15,https://openalex.org/W2412782625,click,2025-05-22 12:36:17,0,Virtual screening
User_15,https://openalex.org/W1554663460,read,2025-05-07 04:02:56,150,Checklist
User_15,https://openalex.org/W2150104072,click,2025-05-21 11:41:23,0,Image compression
User_15,https://openalex.org/W2146396346,read,2025-05-05 10:39:36,101,Smoothness
User_15,https://openalex.org/W4294170691,cite,2025-05-08 17:05:08,0,Heme Oxygenase-1 and Carbon Monoxide
User_15,https://openalex.org/W2089402107,read,2025-05-08 19:13:55,449,Life satisfaction
User_15,https://openalex.org/W2962835968,read,2025-05-17 07:11:03,36,Oxidative Organic Chemistry Reactions
User_15,https://openalex.org/W2340897893,read,2025-04-29 19:01:37,118,Aquaculture disease management and microbiota
User_15,https://openalex.org/W2150238850,read,2025-05-08 20:43:34,234,Radio resource management
User_15,https://openalex.org/W2132454116,read,2025-05-27 08:59:11,105,Metformin
User_15,https://openalex.org/W3164692211,click,2025-05-15 10:56:01,0,Nonprobability sampling
User_15,https://openalex.org/W2108598243,read,2025-05-03 11:17:50,220,Advanced Polymer Synthesis and Characterization
User_15,https://openalex.org/W2150926065,read,2025-05-24 00:13:46,409,Geometry
User_16,https://openalex.org/W3015634246,read,2025-05-11 23:32:25,397,Eddy
User_16,https://openalex.org/W3150248096,read,2025-05-14 05:39:55,312,Chemical Synthesis and Characterization
User_16,https://openalex.org/W1489838709,click,2025-05-24 20:10:54,0,Dynamic pricing
User_16,https://openalex.org/W1554663460,read,2025-05-13 18:14:40,55,Quantum computer
User_16,https://openalex.org/W3035524453,click,2025-05-10 10:39:47,0,Acoustic model
User_16,https://openalex.org/W2108795964,click,2025-05-24 11:20:23,0,Orthographic projection
User_16,https://openalex.org/W1990170643,click,2025-05-13 16:56:29,0,Coronavirus
User_16,https://openalex.org/W2129812935,click,2025-05-16 14:12:33,0,Expected utility hypothesis
User_16,https://openalex.org/W2153635508,cite,2025-05-02 20:38:02,0,Angiogenesis
User_16,https://openalex.org/W2150238850,click,2025-05-10 04:09:55,0,Exfoliation joint
User_16,https://openalex.org/W4245961435,click,2025-04-30 20:03:38,0,Digital Marketing and Social Media
User_16,https://openalex.org/W2079325629,read,2025-05-13 04:33:04,287,Sampling design
User_16,https://openalex.org/W2412782625,click,2025-05-02 06:14:17,0,Building materials and conservation
User_16,https://openalex.org/W2963446712,click,2025-05-24 08:24:51,0,Behavior change
User_16,https://openalex.org/W2033819227,read,2025-05-09 16:07:49,200,Explained variation
User_16,https://openalex.org/W2999905431,read,2025-05-01 05:16:45,373,Educational technology
User_16,https://openalex.org/W2250539671,click,2025-05-03 08:26:21,0,Disruptive technology
User_16,https://openalex.org/W2133665775,read,2025-05-18 12:02:56,147,Restriction map
User_16,https://openalex.org/W2106096361,read,2025-05-01 23:55:45,38,Canonical analysis
User_16,https://openalex.org/W2109255472,click,2025-05-23 09:08:14,0,Reciprocal altruism
User_16,https://openalex.org/W1979423827,click,2025-05-09 14:16:56,0,Genetic and phenotypic traits in livestock
User_16,https://openalex.org/W2038721957,read,2025-05-27 09:13:45,115,Face detection
User_16,https://openalex.org/W2513506562,cite,2025-05-04 19:53:50,0,Analog and Mixed-Signal Circuit Design
User_16,https://openalex.org/W2059158127,read,2025-05-19 04:09:22,84,Earthquake Detection and Analysis
User_16,https://openalex.org/W2121947440,read,2025-05-01 02:22:01,485,UniFrac
User_16,https://openalex.org/W2159707944,click,2025-05-18 07:51:20,0,Calibration
User_16,https://openalex.org/W2158714788,click,2025-05-23 19:32:03,0,Exfoliation joint
User_16,https://openalex.org/W1490421035,click,2025-05-26 12:48:50,0,Deep belief network
User_16,https://openalex.org/W2138451337,read,2025-05-02 20:12:52,353,Bluetooth and Wireless Communication Technologies
User_16,https://openalex.org/W2962739339,read,2025-05-11 22:07:12,117,Plasma and Flow Control in Aerodynamics
User_16,https://openalex.org/W2949117887,click,2025-05-16 02:59:24,0,Geotechnical Engineering and Soil Mechanics
User_16,https://openalex.org/W2132984323,read,2025-05-08 18:29:20,341,Symbol (formal)
User_16,https://openalex.org/W2896457183,read,2025-05-07 06:07:26,155,Art
User_16,https://openalex.org/W2789843538,read,2025-05-03 04:31:03,590,Advanced Data Compression Techniques
User_16,https://openalex.org/W2187089797,read,2025-04-29 03:14:03,31,MicroRNA in disease regulation
User_16,https://openalex.org/W2158196600,read,2025-05-08 04:48:24,416,Iterative Methods for Nonlinear Equations
User_16,https://openalex.org/W3035524453,cite,2025-05-27 14:03:52,0,Backpropagation
User_16,https://openalex.org/W2156125289,click,2025-05-28 21:11:14,0,Innovative Teaching and Learning Methods
User_16,https://openalex.org/W2019207321,read,2025-05-05 08:03:07,179,Global socioeconomic and cultural dynamics
User_16,https://openalex.org/W2146396346,read,2025-05-09 21:00:02,261,Nanocrystalline material
User_17,https://openalex.org/W2120611093,read,2025-05-15 09:42:49,368,Disease burden
User_17,https://openalex.org/W2565639579,read,2025-05-03 03:33:46,34,Lamellipodium
User_17,https://openalex.org/W2117228865,read,2025-05-01 01:26:22,232,Statement (logic)
User_17,https://openalex.org/W2950504429,click,2025-05-18 07:44:49,0,Epoxy
User_17,https://openalex.org/W1746819321,read,2025-04-29 11:50:37,551,Financial cryptography
User_17,https://openalex.org/W1596515083,click,2025-05-05 11:04:54,0,Altmetrics
User_17,https://openalex.org/W2403035479,read,2025-05-28 16:56:18,195,Macro
User_17,https://openalex.org/W2100358124,read,2025-05-01 11:05:11,342,Exact solutions in general relativity
User_17,https://openalex.org/W2081155210,read,2025-05-11 15:33:11,248,Optical flow
User_17,https://openalex.org/W2250539671,click,2025-05-04 12:12:47,0,Shannon–Fano coding
User_17,https://openalex.org/W2028056984,click,2025-05-14 12:18:21,0,Pregnancy
User_17,https://openalex.org/W1979423827,read,2025-05-26 14:23:56,304,Academic achievement
User_17,https://openalex.org/W3023540311,read,2025-05-26 17:01:50,371,Symbolic interactionism
User_17,https://openalex.org/W4250955649,click,2025-05-11 21:32:04,0,NFAT
User_17,https://openalex.org/W2963073614,click,2025-05-09 07:29:39,0,Implementation research
User_17,https://openalex.org/W3102476541,read,2025-05-20 10:41:06,60,Gamma-ray bursts and supernovae
User_17,https://openalex.org/W1924770834,read,2025-05-14 23:37:23,34,False positive paradox
User_17,https://openalex.org/W3150248096,cite,2025-05-27 06:17:02,0,Exome
User_17,https://openalex.org/W1665332082,click,2025-05-02 07:40:22,0,Radiochemistry
User_17,https://openalex.org/W2179492332,click,2025-05-24 12:35:16,0,Asymptotic distribution
User_17,https://openalex.org/W2296616510,click,2025-05-15 22:51:05,0,Semantics (computer science)
User_17,https://openalex.org/W2193503481,read,2025-05-20 04:12:13,417,Dialectic
User_17,https://openalex.org/W2165299997,click,2025-05-16 06:57:24,0,Corner detection
User_17,https://openalex.org/W2962793481,click,2025-05-19 12:08:06,0,Microplastics
User_17,https://openalex.org/W2143485490,read,2025-05-27 00:13:22,116,Sedimentation
User_17,https://openalex.org/W2121647436,read,2025-05-03 02:22:12,354,Zinc sulfide
User_17,https://openalex.org/W2045656233,read,2025-05-24 10:57:26,439,Control engineering
User_17,https://openalex.org/W1594031697,read,2025-05-08 03:41:55,211,Graphite
User_17,https://openalex.org/W2062663664,read,2025-05-06 21:48:24,42,Arginase
User_17,https://openalex.org/W2071881327,read,2025-05-25 03:36:59,515,Chaos-based Image/Signal Encryption
User_17,https://openalex.org/W2138621811,read,2025-05-15 08:03:54,552,Petabyte
User_17,https://openalex.org/W4251751280,read,2025-05-21 05:23:38,408,Noise Effects and Management
User_17,https://openalex.org/W1515810707,read,2025-05-14 11:58:51,126,Manifold (fluid mechanics)
User_17,https://openalex.org/W2028231353,read,2025-04-30 19:22:22,137,Antigen
User_17,https://openalex.org/W1821462560,read,2025-05-02 15:59:20,214,Quantum chemical
User_17,https://openalex.org/W2161969291,click,2025-05-17 07:58:55,0,Copper-based nanomaterials and applications
User_17,https://openalex.org/W2124386111,read,2025-04-29 23:25:23,35,Salience (neuroscience)
User_17,https://openalex.org/W1763243278,read,2025-05-14 17:19:03,525,Obligate
User_17,https://openalex.org/W1563088657,read,2025-05-19 14:22:16,522,Neuroinflammation and Neurodegeneration Mechanisms
User_17,https://openalex.org/W2148694408,click,2025-05-01 13:00:07,0,Extant taxon
User_17,https://openalex.org/W2162800060,click,2025-04-29 09:23:09,0,Mega-
User_17,https://openalex.org/W2067722023,read,2025-05-15 23:24:01,405,Data processing
User_17,https://openalex.org/W2140956556,read,2025-05-28 06:45:54,471,Selective adsorption
User_17,https://openalex.org/W2101105183,read,2025-05-10 18:46:21,562,Transparency (behavior)
User_17,https://openalex.org/W4294170691,read,2025-05-14 02:46:49,563,Performance art
User_17,https://openalex.org/W1963957860,read,2025-05-25 03:39:18,242,Permittivity
User_17,https://openalex.org/W4297775537,read,2025-05-15 11:43:49,595,Economic policy
User_17,https://openalex.org/W3094502228,read,2025-05-16 07:01:32,110,Model-Driven Software Engineering Techniques
User_17,https://openalex.org/W2015292449,read,2025-05-17 19:59:43,295,Clock synchronization
User_18,https://openalex.org/W1832693441,read,2025-05-14 02:20:40,57,Shrinkage
User_18,https://openalex.org/W2964350391,read,2025-05-21 12:51:15,512,Rumen
User_18,https://openalex.org/W2157575844,click,2025-05-14 07:05:59,0,Solid-phase synthesis
User_18,https://openalex.org/W1663973292,click,2025-05-05 06:23:37,0,Symbolic data analysis
User_18,https://openalex.org/W2963037989,read,2025-05-26 01:55:12,243,Long-Term Effects of COVID-19
User_18,https://openalex.org/W2145538332,read,2025-05-26 14:53:32,72,Critical appraisal
User_18,https://openalex.org/W1832693441,read,2025-05-28 07:27:38,495,Theory of the firm
User_18,https://openalex.org/W1522048223,read,2025-05-16 07:10:13,478,Long-term potentiation
User_18,https://openalex.org/W2962793481,click,2025-05-27 02:02:19,0,Animal cognition
User_18,https://openalex.org/W3104097132,cite,2025-05-20 06:36:36,0,Operating system
User_18,https://openalex.org/W2095705004,cite,2025-05-02 14:49:33,0,Physical health
User_18,https://openalex.org/W2953384591,click,2025-05-24 07:32:13,0,Wi-Fi
User_18,https://openalex.org/W2001641653,read,2025-05-17 23:41:05,296,Programmed cell death
User_18,https://openalex.org/W2928665623,read,2025-05-16 02:01:35,573,RNA Research and Splicing
User_18,https://openalex.org/W2557283755,click,2025-05-08 03:51:30,0,Fractal
User_18,https://openalex.org/W2067191022,read,2025-05-28 00:51:25,85,Multipotent Stem Cell
User_18,https://openalex.org/W2133665775,click,2025-05-18 01:38:43,0,Phylogeography
User_18,https://openalex.org/W2120611093,click,2025-05-07 10:28:43,0,Marine and coastal ecosystems
User_18,https://openalex.org/W2560023338,click,2025-05-04 18:09:32,0,Cancer research
User_18,https://openalex.org/W62824994,read,2025-05-24 16:44:47,82,Posterior cingulate
User_18,https://openalex.org/W1836465849,read,2025-05-24 16:02:20,410,Multiclass classification
User_18,https://openalex.org/W2108384452,click,2025-05-04 12:02:43,0,Data compression
User_18,https://openalex.org/W2038981426,read,2025-05-04 18:29:53,401,Tetragonal crystal system
User_18,https://openalex.org/W2146058063,read,2025-05-17 01:22:36,209,Safety Warnings and Signage
User_18,https://openalex.org/W1522048223,click,2025-05-13 22:10:43,0,Linear model
User_18,https://openalex.org/W3164692211,read,2025-05-22 21:20:14,354,Grid computing
User_18,https://openalex.org/W1522048223,read,2025-05-07 13:57:39,257,Advanced battery technologies research
User_18,https://openalex.org/W2570343428,read,2025-05-16 11:32:55,62,Particle physics
User_18,https://openalex.org/W2194775991,read,2025-04-30 06:22:16,284,Deviance (statistics)
User_18,https://openalex.org/W2087347434,click,2025-05-16 13:54:15,0,Early adopter
User_18,https://openalex.org/W1680392829,read,2025-05-19 20:28:58,231,Grid
User_18,https://openalex.org/W2124776405,click,2025-05-13 03:20:22,0,Dynamic Monte Carlo method
User_18,https://openalex.org/W2167667767,click,2025-05-26 16:18:59,0,Treaty
User_18,https://openalex.org/W2128016314,click,2025-05-06 04:58:31,0,Animal Ecology and Behavior Studies
User_18,https://openalex.org/W2081155210,click,2025-05-14 20:02:45,0,Sequencing by hybridization
User_18,https://openalex.org/W1996109622,cite,2025-05-09 00:40:07,0,RefSeq
User_18,https://openalex.org/W2136922672,read,2025-05-28 13:17:12,105,Tangle
User_18,https://openalex.org/W2154053567,click,2025-05-27 08:08:45,0,Genetic structure
User_18,https://openalex.org/W2145023731,click,2025-05-09 08:43:50,0,Coherent risk measure
User_18,https://openalex.org/W2149992227,read,2025-05-27 20:40:43,483,Radar imaging
User_18,https://openalex.org/W2157331557,read,2025-05-21 02:43:35,558,Conditional variance
User_18,https://openalex.org/W2148143831,cite,2025-04-30 22:21:16,0,Fabrication
User_19,https://openalex.org/W2054141820,click,2025-05-17 10:52:38,0,Sample mean and sample covariance
User_19,https://openalex.org/W2150066425,read,2025-05-25 01:26:07,600,Law
User_19,https://openalex.org/W2963341956,read,2025-05-10 01:34:23,371,Agronomy
User_19,https://openalex.org/W2145538332,read,2025-05-28 08:51:17,544,Semantics (computer science)
User_19,https://openalex.org/W2159707944,read,2025-05-01 04:24:01,588,Perception
User_19,https://openalex.org/W2015292449,click,2025-05-14 04:29:15,0,Social choice theory
User_19,https://openalex.org/W2168356304,click,2025-05-25 03:54:51,0,Face (sociological concept)
User_19,https://openalex.org/W2557283755,read,2025-05-16 23:46:41,584,Optimal binary search tree
User_19,https://openalex.org/W2168696662,click,2025-05-18 06:25:47,0,Quantum Computing Algorithms and Architecture
User_19,https://openalex.org/W391578156,click,2025-05-20 12:15:36,0,Key distribution
User_19,https://openalex.org/W2118877769,click,2025-05-12 03:54:24,0,Social Development and Education Research
User_19,https://openalex.org/W1665332082,read,2025-05-27 22:52:43,74,Educational and Psychological Assessments
User_19,https://openalex.org/W2028056984,read,2025-05-18 18:07:09,106,Audio mining
User_19,https://openalex.org/W2124351063,read,2025-05-27 11:43:52,390,Civil engineering
User_19,https://openalex.org/W2133665775,read,2025-05-28 11:10:42,449,Machine learning
User_19,https://openalex.org/W2146396346,read,2025-05-14 00:31:22,97,Bloom's taxonomy
User_19,https://openalex.org/W2928665623,click,2025-05-20 10:12:38,0,Cell cycle
User_19,https://openalex.org/W4213009331,click,2025-05-03 11:57:12,0,Pointwise
User_19,https://openalex.org/W2049981393,click,2025-05-10 03:38:35,0,Ternary operation
User_19,https://openalex.org/W2162437324,cite,2025-05-06 07:27:15,0,Perception
User_19,https://openalex.org/W3104097132,read,2025-05-28 10:00:29,400,Polynomial regression
User_19,https://openalex.org/W2117228865,cite,2025-05-17 04:24:06,0,Dopaminergic
User_19,https://openalex.org/W3035524453,read,2025-05-10 04:32:48,464,"Trauma, Hemostasis, Coagulopathy, Resuscitation"
User_19,https://openalex.org/W2142596760,read,2025-05-09 21:59:02,110,Theme (computing)
User_19,https://openalex.org/W2160643434,read,2025-05-03 23:56:23,76,Grammar
User_19,https://openalex.org/W2147800946,read,2025-05-13 00:01:46,48,Unified theory of acceptance and use of technology
User_19,https://openalex.org/W2928665623,click,2025-05-22 18:58:46,0,Theory of change
User_19,https://openalex.org/W2105846236,read,2025-04-29 07:21:31,110,Advanced Materials Characterization Techniques
User_19,https://openalex.org/W2151693816,read,2025-05-15 08:15:13,485,Protein Structure and Dynamics
